"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
153,1,"Test",5,"Repeated","nothingchanged",NA,0,"More produced","More consumed","Energy_Independence","E",NA,1,"Repeated",5,5,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
153,7,"Test",5,"Correction_Label","california","virginia",1,"Virginia","California","Federal_State_Dollars","2","1",1,"Correction_Label",4,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,18,"Test",4,"Correction","15","itdidntsayitchangedbutiremberlasttimeitbeing25or28",1,"Rose 25%","Rose 15%","Gas_2018","2","1",1,"Correction",2,NA,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,31,"Test",4,"Repeated","itsnoifeisstillmeltingataqui",NA,0,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2",NA,1,"Repeated",2,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
153,25,"Test",5,"Correction_Label","15","25hadnobackgroundchecks",1,"25%","13%","GunControl_Background","E","1",1,"Correction_Label",4,6,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
153,59,"Test",6,"Correction_Misinfo","hastohaveawarrent","canconfiscateatanytime",1,"At any time","Require a warrant","GunControl_Warrant","2","1",1,"Correction_Misinfo",3,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,56,"Test",5,"Repeated","1million",NA,0,">12 million",">1 million","Hurricane_Relief","2",NA,1,"Repeated",5,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
153,29,"Test",5,"Correction_Label","76","icannotremmber",1,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E","E",1,"Correction_Label",4,4,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
153,33,"Test",5,"Correction_Misinfo","itwasplacedinasmallcageforaprotestandserveasexample","thiswasanactualpictureofachildbeingseperate",1,"Separated from parents","At a protest","Immigration_Boy_Cage","2","1",1,"Correction_Misinfo",5,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,20,"Test",4,"Repeated","60",NA,0,">38%","60%","Liberian_Women","2",NA,1,"Repeated",3,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
153,32,"Test",4,"Correction","icannotremember","theyrefusedtodothepledgeofalligance",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","E","1",1,"Correction",4,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
153,47,"Test",4,"Correction","thereisnodiference",NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","1",NA,1,"Correction",4,1,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
153,35,"Test",4,"Repeated","19shootings",NA,0,"270","19","Mass_Shootings","2",NA,1,"Repeated",5,NA,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
153,60,"Test",4,"Correction","idonotremember",NA,0,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","E",NA,1,"Correction",3,5,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
153,57,"Test",4,"Correction_Misinfo","since1983therehasraiseevery","hadnotrecievedraises",1,"None in 10 years","Every year since 1983","Military_Pay","2","1",1,"Correction_Misinfo",3,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,3,"Test",5,"Correction_Misinfo","atnationalparks","peopleweremorelikelytogomissingnearcaves",1,"Cave systems","National parks","Missing_People","2","1",1,"Correction_Misinfo",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,11,"Test",4,"Correction","2017",NA,0,"2017","1980","Murder_Year","1",NA,1,"Correction",3,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
153,22,"Test",5,"Correction_Label","12bil","12billion",1,"5 billion","2.1 billion","Obama_Website","E","E",1,"Correction_Label",4,5,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
153,8,"Test",4,"Correction","christianswhoownedguns",NA,0,"Gun Owners","Gun Manufacturers","Pope_GunControl","1",NA,1,"Correction",4,5,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
153,9,"Test",4,"Correction_Label","Clinton","obama",1,"Obama","Clinton","Pres_Vacation","2","1",1,"Correction_Label",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,10,"Test",3,"Correction_Misinfo","2dollars","theysettledfor2mil",1,"2 million","2","Race_Starbucks","2","1",1,"Correction_Misinfo",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,15,"Test",5,"Repeated","2007",NA,0,"1928","2007","Rep_Control","2",NA,1,"Repeated",5,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
153,14,"Test",6,"Correction_Label","becausesomanypeoplintoseareasarewithouthealthinsurance","problemgettinginternet",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2","1",1,"Correction_Label",NA,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,4,"Test",2,"Correction","18million","38millionpeople",1,"About 38 million people","<10 million people.","SKorea_Population","E","1",1,"Correction",4,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
153,17,"Test",4,"Correction_Misinfo","2million","20million",1,"20 million more","5.8 million more","Soccer_Revenue_Gap","E","1",1,"Correction_Misinfo",5,6,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
153,48,"Test",6,"Repeated","classicusmilitaryanthems",NA,0,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2",NA,1,"Repeated",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
153,46,"Test",5,"Correction_Misinfo","alittleover3000","over300000",1,"360,000","3,709","SwimmingPool_Deaths","E","E",1,"Correction_Misinfo",4,NA,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
153,6,"Test",4,"Repeated","medcade","waitimenttosa0asiitwasnevercorrected",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2","E",1,"Repeated",4,5,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
153,13,"Test",3,"Repeated","yesimnotsure",NA,0,"No there is no law","Yes there is a law","Tax_Pres_Law","2",NA,1,"Repeated",4,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
153,55,"Test",6,"Correction_Label","replicationofhittingapedestrian","droppedabowlingballonthecar",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",1,"Correction_Label",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,34,"Test",6,"Correction_Misinfo","someonesaidthewordgun","chrissyTegienwasthere",1,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word “gun""","Trump_ChrissyTeigen","2","1",1,"Correction_Misinfo",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,54,"Test",4,"Correction","berniesanders","MittRomnie",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2","1",1,"Correction",5,NA,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,19,"Test",4,"Repeated","inthefirstyearsincebeforeww2",NA,0,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","A",NA,1,"Repeated",4,6,5,0,0,1,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
153,49,"Test",4,"Repeated","0ver300",NA,0,"24","329","UN_Resolutions","E",NA,1,"Repeated",4,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
153,45,"Test",6,"Correction_Misinfo","china","theUK",1,"The United Kingdom","China","US_Trading_Partner","2","1",1,"Correction_Misinfo",2,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,43,"Test",5,"Correction_Label","alimitedamountaregivinout","everystudentrecievedone",1,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","2","1",1,"Correction_Label",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,2,"Test",6,"Correction_Label","thecourtruledthattherewasnolinkbetweenthetwo","thecourtsrulesthatvaccinescaninfactcauseautism",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",1,"Correction_Label",1,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,39,"Test",5,"Correction_Label","9","70",1,"70%","9%","Veteran_Suicide","2","1",1,"Correction_Label",3,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
153,21,"Test",5,"Correction_Misinfo","2012receivedfewerthen2016","that2016wasthelowestinrecenthistory",1,"lowest since 1996","Higher than 2012","Voter_Turnout","2","1",1,"Correction_Misinfo",4,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,8,"Test",4,"Correction","prolife","prochoice",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2","1",2,"Correction",4,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,10,"Test",4,"Correction_Misinfo","1","30",1,"Third largest export","0.10%","Africa_Revenue","2","E",2,"Correction_Misinfo",4,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
154,5,"Test",5,"Correction_Misinfo","3",NA,0,"30 years","21 years","Alabama_Senate","E",NA,2,"Correction_Misinfo",5,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,19,"Test",4,"Repeated","extinct",NA,0,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","E",NA,2,"Repeated",5,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,12,"Test",3,"Correction_Misinfo","3","20",1,"20%","6%","Amazon_Rainforest","E","1",2,"Correction_Misinfo",5,5,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
154,6,"Test",1,"Repeated","computers",NA,0,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","E",NA,2,"Repeated",3,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,1,"Test",4,"Repeated","europeans",NA,0,"Americans","Europeans","Automobile_Invention","2",NA,2,"Repeated",4,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,22,"Test",3,"Correction_Label","52000","thepercentage",1,">$29,000.",">$10,000,000.","Bernie_Tax_Income","E","E",2,"Correction_Label",4,3,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
154,52,"Test",4,"Correction_Label","puttingkidsthroughcollege","heputhimselfthroughcollege",1,"By attending college","By putting his children through college","Biden_StudentDebt","2","1",2,"Correction_Label",4,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,16,"Test",4,"Correction","2017",NA,0,"2017","2004","Black_Homeownership","1",NA,2,"Correction",4,4,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
154,35,"Test",4,"Repeated","150",NA,0,"1 million","1.5","Bloomberg_Campaign_Money","2",NA,2,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,9,"Test",4,"Correction_Label","bristlepostioned","gravitionalpull",1,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2","1",2,"Correction_Label",5,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,36,"Test",4,"Correction_Label","electeric",NA,0,"Bad forest management","Downed electric power lines","Cali_Fires","2",NA,2,"Correction_Label",3,5,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,33,"Test",5,"Correction_Misinfo","waterusingcompanies","californiacitizens",1,"Homeowners","Water agencies","Cali_Statelaw","2","1",2,"Correction_Misinfo",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,51,"Test",2,"Correction_Misinfo","90","0",1,"0","90","Chess_Players","2","1",2,"Correction_Misinfo",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,47,"Test",3,"Correction","hurricane",NA,0,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","A",NA,2,"Correction",3,4,5,0,0,1,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,7,"Test",4,"Correction_Label","newzealand","unitedstates",1,"United States","New Zealand","Cleanest_Air","2","1",2,"Correction_Label",2,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,25,"Test",3,"Correction_Label","14billiob","25billion",1,"3 Billion","1.4 Billion","Clinton_Nkorea","2","E",2,"Correction_Label",4,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
154,60,"Test",4,"Correction","20th",NA,0,"2nd","15th","Coffee","E",NA,2,"Correction",4,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,2,"Test",2,"Correction_Label","increase","decrease",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","1",2,"Correction_Label",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,31,"Test",5,"Repeated","responsetooutbreak",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","2",NA,2,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,28,"Test",3,"Correction","producmoreenergythanconsumed","producedlessenergythanconsumed",1,"More produced","More consumed","Energy_Independence","1","2",2,"Correction",5,1,5,0,1,0,0,1,0,1,0,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
154,34,"Test",4,"Correction_Misinfo","california",NA,0,"Virginia","California","Federal_State_Dollars","2",NA,2,"Correction_Misinfo",3,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,30,"Test",5,"Correction_Label","increased15","increased25",1,"Rose 25%","Rose 15%","Gas_2018","2","1",2,"Correction_Label",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,27,"Test",3,"Correction","increases",NA,0,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","E",NA,2,"Correction",2,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,21,"Test",6,"Correction_Misinfo","7","13",1,"25%","13%","GunControl_Background","E","2",2,"Correction_Misinfo",4,4,5,0,0,0,1,1,0,1,0,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
154,41,"Test",4,"Repeated","warrant",NA,0,"At any time","Require a warrant","GunControl_Warrant","2",NA,2,"Repeated",3,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,54,"Test",4,"Correction","8thousand",NA,0,">12 million",">1 million","Hurricane_Relief","E",NA,2,"Correction",5,NA,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,57,"Test",3,"Correction_Misinfo","lowered","increased",1,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","2","1",2,"Correction_Misinfo",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,56,"Test",4,"Repeated","protest",NA,0,"Separated from parents","At a protest","Immigration_Boy_Cage","2",NA,2,"Repeated",2,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,50,"Test",5,"Correction","38","16",1,">38%","60%","Liberian_Women","1","E",2,"Correction",4,3,5,0,1,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
154,14,"Test",4,"Correction_Label","notproperettiquite","notstandingforpledge",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","1",2,"Correction_Label",2,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,43,"Test",3,"Correction_Label","changesbenefits",NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","2",NA,2,"Correction_Label",4,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,18,"Test",1,"Correction","200",NA,0,"270","19","Mass_Shootings","E",NA,2,"Correction",5,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,29,"Test",4,"Correction_Label","25",NA,0,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","2",NA,2,"Correction_Label",3,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,53,"Test",5,"Repeated","everyyear",NA,0,"None in 10 years","Every year since 1983","Military_Pay","2",NA,2,"Repeated",4,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,13,"Test",4,"Repeated","neartrailparks",NA,0,"Cave systems","National parks","Missing_People","2",NA,2,"Repeated",3,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,37,"Test",5,"Correction_Label","2017",NA,0,"2017","1980","Murder_Year","1",NA,2,"Correction_Label",5,3,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
154,46,"Test",5,"Correction_Misinfo","14billion","5billion",1,"5 billion","2.1 billion","Obama_Website","E","1",2,"Correction_Misinfo",4,4,5,0,0,0,1,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Other"
154,55,"Test",5,"Correction_Label","gunmanufactures","gunowners",1,"Gun Owners","Gun Manufacturers","Pope_GunControl","2","1",2,"Correction_Label",4,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,40,"Test",4,"Correction_Misinfo","obama","clinton",1,"Obama","Clinton","Pres_Vacation","1","2",2,"Correction_Misinfo",5,3,5,0,1,0,0,1,0,1,0,0,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Fake News Intrusion"
154,49,"Test",4,"Repeated","2dollars",NA,0,"2 million","2","Race_Starbucks","2",NA,2,"Repeated",4,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,4,"Test",2,"Correction","1970",NA,0,"1928","2007","Rep_Control","E",NA,2,"Correction",3,1,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,3,"Test",5,"Correction_Misinfo","nohealthcare","highspeedinternet",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2","1",2,"Correction_Misinfo",2,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
154,39,"Test",4,"Correction_Label","34million",NA,0,"About 38 million people","<10 million people.","SKorea_Population","E",NA,2,"Correction_Label",4,4,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,15,"Test",4,"Repeated","25million",NA,0,"20 million more","5.8 million more","Soccer_Revenue_Gap","E",NA,2,"Repeated",5,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
154,38,"Test",5,"Correction","militarysongs",NA,0,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2",NA,2,"Correction",2,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,20,"Test",5,"Repeated","3700",NA,0,"360,000","3,709","SwimmingPool_Deaths","2",NA,2,"Repeated",4,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
154,23,"Test",5,"Correction","social","waronterror",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2","1",2,"Correction",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
