"Subject","SubTrial","Phase.Trial.","Belief.RESP","StatementType","TestItem.RESP","OtherAnswer.RESP","CR.RESP","Alternate","Target","Topic","L2.Recall.Class","L1.Recall.Class","CB","HeadlineType","BeliefBase.RESP","Familiarity.RESP","Attention_Sum","RN_Correct","FN_Intrusion","RN_Ambiguous","RN_Error","Check_1","FN_Correct","RN_Intrusion","FN_Ambiguous","FN_Error","Check_2","Correction_Class_2","Correction_Class_3","Cor_Class_FN_Recall","Cor_Class_No_FN_Recall","No_Cor_Class","Memory_Classification"
146,41,"Test",6,"Repeated","Theyhavetoprovideawarrant",NA,0,"At any time","Require a warrant","GunControl_Warrant","2",NA,2,"Repeated",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,54,"Test",4,"Correction","1million",NA,0,">12 million",">1 million","Hurricane_Relief","2",NA,2,"Correction",5,NA,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,57,"Test",5,"Correction_Misinfo","46",NA,0,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E",NA,2,"Correction_Misinfo",3,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
146,56,"Test",6,"Repeated","Toprotestimmigrantsbeingtakenawayfromtheirchildren",NA,0,"Separated from parents","At a protest","Immigration_Boy_Cage","2",NA,2,"Repeated",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,50,"Test",1,"Correction","60",NA,0,">38%","60%","Liberian_Women","2",NA,2,"Correction",5,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,14,"Test",6,"Misinformation_Label","Becauseofflagettiquete","Becausenoonewantedtostandforthepledgeofallegience",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","1",2,"Misinformation_Label",1,2,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,43,"Test",2,"Misinformation_Label","Pass",NA,0,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","E",NA,2,"Misinformation_Label",1,3,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
146,18,"Test",4,"Correction","19","270",1,"270","19","Mass_Shootings","2","1",2,"Correction",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,29,"Test",5,"Misinformation_Label","28","41",1,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","E","E",2,"Misinformation_Label",4,5,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
146,53,"Test",5,"Repeated","Pass",NA,0,"None in 10 years","Every year since 1983","Military_Pay","E",NA,2,"Repeated",4,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
146,13,"Test",6,"Repeated","AtNationalParks",NA,0,"Cave systems","National parks","Missing_People","2",NA,2,"Repeated",5,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,37,"Test",6,"Misinformation_Label","1980","2017",1,"2017","1980","Murder_Year","2","1",2,"Misinformation_Label",3,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,46,"Test",5,"Correction_Misinfo","21billion","5billion",1,"5 billion","2.1 billion","Obama_Website","2","1",2,"Correction_Misinfo",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,55,"Test",6,"Misinformation_Label","GunManufacturers","Peoplewhoownguns",1,"Gun Owners","Gun Manufacturers","Pope_GunControl","2","1",2,"Misinformation_Label",1,3,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,40,"Test",5,"Correction_Misinfo","BillClinton","Obama",1,"Obama","Clinton","Pres_Vacation","2","1",2,"Correction_Misinfo",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,49,"Test",6,"Repeated","2",NA,0,"2 million","2","Race_Starbucks","2",NA,2,"Repeated",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,4,"Test",5,"Correction","2007","2012",1,"1928","2007","Rep_Control","2","E",2,"Correction",5,3,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
146,3,"Test",6,"Correction_Misinfo","Becausetheybelievemorepatientswonthavehealthinsurance","Becausetheydonthaveaccesstohighspeedinternet",1,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2","1",2,"Correction_Misinfo",4,1,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,39,"Test",6,"Misinformation_Label","Under13billion","38Billion",1,"About 38 million people","<10 million people.","SKorea_Population","E","E",2,"Misinformation_Label",1,5,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
146,15,"Test",6,"Repeated","58million",NA,0,"20 million more","5.8 million more","Soccer_Revenue_Gap","2",NA,2,"Repeated",4,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,38,"Test",5,"Correction","StarWars",NA,0,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","1",NA,2,"Correction",4,1,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
146,20,"Test",6,"Repeated","3709",NA,0,"360,000","3,709","SwimmingPool_Deaths","2",NA,2,"Repeated",3,4,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,23,"Test",2,"Correction","Pass","Pass",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","E","E",2,"Correction",6,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
146,32,"Test",3,"Correction","No",NA,0,"No there is no law","Yes there is a law","Tax_Pres_Law","1",NA,2,"Correction",3,2,5,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
146,59,"Test",6,"Correction_Misinfo","Bysimulatinghittingapedestria","Bydroppingabowlingballontheca",1,"Dropping a bowling ball","Simulation of hitting a person","Test_American_Cars","2","1",2,"Correction_Misinfo",5,5,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,48,"Test",6,"Repeated","Someoneyelledthewordgun",NA,0,"Someone yelled that model Chrissy Teigen was in the audience","Someone yelled the word â€œgun""","Trump_ChrissyTeigen","2",NA,2,"Repeated",5,3,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,58,"Test",6,"Misinformation_Label","BernieSanders","MittRomney",1,"Republican Mitt Romney","Democrat Bernie Sanders","Trump_Emotional","2","1",2,"Misinformation_Label",4,6,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,42,"Test",6,"Correction","Hehassignedtheleastlegislationsthananyotherpresident",NA,0,"More than any other president","Less than any since WW2","Trump_Signed_Legislation","2",NA,2,"Correction",2,1,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,11,"Test",3,"Correction","Pass","Pass",1,"24","329","UN_Resolutions","E","E",2,"Correction",2,1,5,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
146,26,"Test",6,"Repeated","China",NA,0,"The United Kingdom","China","US_Trading_Partner","2",NA,2,"Repeated",6,2,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
146,45,"Test",6,"Correction_Misinfo","Pass",NA,0,"All student-athletes","Given to a limited number of student-athletes","UT_Athletes_Ipad","E",NA,2,"Correction_Misinfo",5,2,5,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
146,24,"Test",6,"Correction_Misinfo","Theyhavenotstatedthatvaccinescauseautism","Thatvaccinescauseautism",1,"Vaccines cause autism","Do not cause autism","Vaccines_Autism","2","1",2,"Correction_Misinfo",5,4,5,1,0,0,0,1,1,0,0,0,1,"Corrected","Fake News Recalled",1,0,0,"Real News Correct"
146,17,"Test",4,"Correction_Misinfo","9","17",1,"70%","9%","Veteran_Suicide","2","E",2,"Correction_Misinfo",4,1,5,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
146,44,"Test",6,"Repeated","2012",NA,0,"lowest since 1996","Higher than 2012","Voter_Turnout","2",NA,2,"Repeated",6,6,5,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
147,55,"Test",4,"Misinformation_Label","Heisprolife","Hisviewonabortion",1,"Changed from pro choice to pro life","Stayed Pro life","Abortion_Bieber","2","E",3,"Misinformation_Label",1,1,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,49,"Test",4,"Repeated","1",NA,0,"Third largest export","0.10%","Africa_Revenue","2",NA,3,"Repeated",2,1,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
147,35,"Test",5,"Repeated","About25",NA,0,"30 years","21 years","Alabama_Senate","E",NA,3,"Repeated",5,NA,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
147,42,"Test",5,"Correction","Endangered","Theconservationstatusofthepolarbear",1,"Numbers are strong and healthy","Listed as an endangered species","Alaska_PolarBears","2","E",3,"Correction",2,5,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,31,"Test",5,"Repeated","6",NA,0,"20%","6%","Amazon_Rainforest","2",NA,3,"Repeated",4,4,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
147,23,"Test",4,"Correction","pass","Thedevicereceivedcleaancefirst",1,"Apple Watch Series 4","AliveCor's KardiaMobile","Apple_Heart_Monitor","E","E",3,"Correction",2,4,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
147,28,"Test",4,"Correction","Europeans","Whoinventedtheautomobile",1,"Americans","Europeans","Automobile_Invention","2","E",3,"Correction",5,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,46,"Test",5,"Correction_Misinfo","10000000","Theincomeheproposedtheraisefor",1,">$29,000.",">$10,000,000.","Bernie_Tax_Income","2","E",3,"Correction_Misinfo",1,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,12,"Test",5,"Correction_Misinfo","Puttighiskidsthroughcollege","HowJoeBidenaccumulatedthedebt",1,"By attending college","By putting his children through college","Biden_StudentDebt","2","E",3,"Correction_Misinfo",4,3,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,25,"Test",4,"Misinformation_Label","2007","Theyearblackhomeownershipreacheditspeak",1,"2017","2004","Black_Homeownership","E","E",3,"Misinformation_Label",1,5,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
147,18,"Test",5,"Correction","150","TheamountofmoneyhecouldhavegiventoallAmericancitizens",1,"1 million","1.5","Bloomberg_Campaign_Money","2","E",3,"Correction",1,1,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,40,"Test",6,"Correction_Misinfo","Ifthebristledarearrangedproperly","Thereasonabroomcanstand",1,"When the earth's gravitational pull is just right","When the bristles are spread just right","Brooms_Standing","2","E",3,"Correction_Misinfo",3,5,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,51,"Test",5,"Correction_Misinfo","Downedpowerlines","Thecauseofthewildfires",1,"Bad forest management","Downed electric power lines","Cali_Fires","2","E",3,"Correction_Misinfo",4,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,56,"Test",5,"Repeated","Companies",NA,0,"Homeowners","Water agencies","Cali_Statelaw","2",NA,3,"Repeated",4,3,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
147,1,"Test",4,"Repeated","90","pass",1,"0","90","Chess_Players","2","E",3,"Repeated",5,2,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,43,"Test",5,"Misinformation_Label","Tobeabletowithstandhurricanes","Howthecastlecouldsurviveahurricane",1,"Can be disassembled in the event of a hurricane","Can withstand hurricane-force winds","Cinderella_Castle","2","E",3,"Misinformation_Label",1,1,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,34,"Test",5,"Correction_Misinfo","NewZealand","Thecountrythathasthecleanestair",1,"United States","New Zealand","Cleanest_Air","2","E",3,"Correction_Misinfo",2,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,21,"Test",4,"Correction_Misinfo","14Billion","Theamountofaid",1,"3 Billion","1.4 Billion","Clinton_Nkorea","2","E",3,"Correction_Misinfo",1,5,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,29,"Test",5,"Misinformation_Label","15th","Whacoffeesrankwas",1,"2nd","15th","Coffee","2","E",3,"Misinformation_Label",1,2,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,24,"Test",4,"Correction_Misinfo","Thesalesspike","HowthepandemiceffectedsalesofCorona",1,"Sharp decrease","Sharp increase","CoronaBeer_COVID","2","E",3,"Correction_Misinfo",5,6,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,27,"Test",4,"Correction","pass",NA,0,"Flooding","Hesitation to respond by governor","Disease_Illinois","E",NA,3,"Correction",3,1,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
147,36,"Test",5,"Misinformation_Label","TheSconsumeslessenergythanitmakes",NA,0,"More produced","More consumed","Energy_Independence","1",NA,3,"Misinformation_Label",1,2,4,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
147,48,"Test",5,"Repeated","California",NA,0,"Virginia","California","Federal_State_Dollars","2",NA,3,"Repeated",5,2,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
147,5,"Test",5,"Correction_Misinfo","increasedby15","Theamontthegaschanged",1,"Rose 25%","Rose 15%","Gas_2018","2","E",3,"Correction_Misinfo",4,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,52,"Test",5,"Misinformation_Label","Thesnowisincreasingbutisoutpacedbytheicemelting","Ifthemeltingisoutpacingthesnow",1,"Outweighs melting","Does not outweigh melting","Global_Warming_Antarctica","2","E",3,"Misinformation_Label",1,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,44,"Test",4,"Repeated","ABout15",NA,0,"25%","13%","GunControl_Background","E",NA,3,"Repeated",4,3,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
147,8,"Test",6,"Correction","Iftheyhaveawarrarnt","Whenapoliceofficrisabletoconfiscateafirearm",1,"At any time","Require a warrant","GunControl_Warrant","2","E",3,"Correction",1,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,58,"Test",5,"Misinformation_Label","1Million","Thenumberofresidentsthatwerelefthomeless",1,">12 million",">1 million","Hurricane_Relief","2","E",3,"Misinformation_Label",1,5,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,53,"Test",4,"Repeated","60",NA,0,"Increased by 78%","Dropped by 61%","Illegal_Traffic_Rate","E",NA,3,"Repeated",2,2,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
147,54,"Test",4,"Correction","Asaprotest","Whytheboywasinacage",1,"Separated from parents","At a protest","Immigration_Boy_Cage","2","E",3,"Correction",5,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,22,"Test",4,"Misinformation_Label","60","Thepercentofwomenthatcanread",1,">38%","60%","Liberian_Women","2","E",3,"Misinformation_Label",1,2,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,3,"Test",4,"Correction_Misinfo","Itdidnotmeetettiquetstandards","Whytheflagwasremoved",1,"They did not want to pledge allegiance","It did not meet etiquette standards","Library_AmericanFlag","2","E",3,"Correction_Misinfo",2,1,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,45,"Test",4,"Correction_Misinfo","Itwillchangethebenefits","Ifthefederalbenefitswillbeeffected",1,"Does not alter state or federal benefits","Changes state and federal benefits","Marriage_License_Benefits","2","E",3,"Correction_Misinfo",2,1,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,30,"Test",5,"Misinformation_Label","About20","Theamountofshootings",1,"270","19","Mass_Shootings","E","E",3,"Misinformation_Label",1,2,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
147,57,"Test",4,"Correction_Misinfo","25","Thepercentage",1,"Decreased by 40%","Decreased by 25%","Mexican_Border_Crossings","2","E",3,"Correction_Misinfo",4,3,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,60,"Test",4,"Correction","EVeryyearsincethe1980s","Howoftenmembersofthemilitaryreceivedraises",1,"None in 10 years","Every year since 1983","Military_Pay","2","E",3,"Correction",5,3,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,32,"Test",3,"Correction","Incavsystems",NA,0,"Cave systems","National parks","Missing_People","1",NA,3,"Correction",2,1,4,0,1,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Fake News Intrusion"
147,10,"Test",5,"Correction_Misinfo","1980","Theyearthemurderratepeaked",1,"2017","1980","Murder_Year","2","E",3,"Correction_Misinfo",4,2,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,20,"Test",4,"Repeated","21Billion",NA,0,"5 billion","2.1 billion","Obama_Website","2",NA,3,"Repeated",3,2,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
147,59,"Test",5,"Correction_Misinfo","Christianmanufacturersofguns","ThepeoplethePopecalleduntrustworthy",1,"Gun Owners","Gun Manufacturers","Pope_GunControl","2","E",3,"Correction_Misinfo",1,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,19,"Test",4,"Repeated","BillClinton",NA,0,"Obama","Clinton","Pres_Vacation","2",NA,3,"Repeated",4,2,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
147,11,"Test",4,"Correction","2","Theamountthecasewassettledfor",1,"2 million","2","Race_Starbucks","2","E",3,"Correction",5,5,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,39,"Test",5,"Misinformation_Label","About1920",NA,0,"1928","2007","Rep_Control","E",NA,3,"Misinformation_Label",1,3,4,0,0,0,1,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Other"
147,13,"Test",5,"Repeated","Lesspeopleinruralareashavehealthinsurance",NA,0,"They do not have access to high-speed internet","They serve people who are less likely to have health insurance","Rural_Hospitals","2",NA,3,"Repeated",4,3,4,1,0,0,0,1,NA,NA,NA,NA,NA,"Not Corrected","Not a Correction",0,0,1,"Real News Correct"
147,17,"Test",5,"Correction_Misinfo","about10million","theamountofpeoplethatlivesouthKorea",1,"About 38 million people","<10 million people.","SKorea_Population","2","E",3,"Correction_Misinfo",4,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,4,"Test",4,"Correction","About5million","Theamountthewomensteamgenerated",1,"20 million more","5.8 million more","Soccer_Revenue_Gap","E","E",3,"Correction",3,4,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
147,7,"Test",5,"Misinformation_Label","Americansongs","Thetypeofmusicthatwasplayed",1,"Imperial March from ""Star Wars""","U.S. military anthems","StarWars_Trump","2","E",3,"Misinformation_Label",1,2,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
147,50,"Test",5,"Correction","bout3000","Theamountofdeaths",1,"360,000","3,709","SwimmingPool_Deaths","E","E",3,"Correction",2,2,4,0,0,0,1,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Other"
147,2,"Test",4,"Misinformation_Label","healthcare","wherethemoneyisspent",1,"Military (""War on Terror"")","Social (""Medicare"")","Tax_Allocation","2","E",3,"Misinformation_Label",1,4,4,1,0,0,0,1,0,0,0,1,1,"Corrected","Correction + Fake News Not Recalled",0,1,0,"Real News Correct"
